day,store,net_sales,gross_sales,discounts,sales_reversals,orders,units,new_customers,returning_customers,customers
2026-01-08,Maceoo MGM,1390.98,1400.86,-9.88,0,7,15,2,0,3
2026-01-08,Maceoo Cosmo,2035.04,2185.04,-150,0,3,7,3,0,3
2026-01-08,Maceoo PR,256.88,256.88,0,0,1,2,0,1,1
2026-01-09,Maceoo Tampa,6415.28,6732.84,-317.56,0,10,24,3,6,9
2026-01-09,Maceoo Atlantic,1996.66,2032.32,-35.66,0,6,16,1,3,4
2026-01-09,Maceoo Aria,2222.28,4481.36,-2259.08,0,9,16,7,2,9
2026-01-09,Maceoo Hollywood FL,8604.6,9612.15,-688,-319.55,9,37,3,3,6
2026-01-09,Online Store,4686.26,4914.74,-228.48,0,11,32,6,5,11
2026-01-09,Maceoo MGM,3735.77,4075.25,-339.48,0,11,27,5,3,9
2026-01-09,Maceoo PR,637.76,785.76,-50,-98,2,3,1,1,2
2026-01-09,Maceoo Resorts World Las Vegas,1304.29,1603.17,-298.88,0,3,6,2,1,3
2026-01-09,Maceoo Biloxi,1233.48,1595.86,-149.58,-212.8,2,11,0,2,2
2026-01-09,Maceoo Cosmo,498.46,498.46,0,0,2,5,1,0,2
2026-01-10,Maceoo Resorts World Las Vegas,276.16,286.16,-10,0,2,6,1,1,2
2026-01-10,Maceoo Aria,7453.16,7499.04,-45.88,0,8,36,2,5,8
2026-01-10,Maceoo Hollywood FL,7392.04,7681.5,-289.46,0,12,22,5,2,8
2026-01-10,Online Store,2872.2,3737.84,-865.64,0,11,19,8,3,11
2026-01-10,Maceoo Tampa,1817.53,1947.41,-129.88,0,4,5,3,0,4
2026-01-10,Maceoo Biloxi,481.99,689.27,-207.28,0,4,8,1,1,3
2026-01-10,Maceoo Cosmo,4758.9,4908.9,-150,0,7,16,6,1,7
2026-01-10,Maceoo MGM,1452.24,1457.32,-5.08,0,8,38,2,1,4
2026-01-10,Maceoo PR,1775.28,2274.16,0,-498.88,8,10,4,3,7
2026-01-10,Maceoo Atlantic,1778.83,2082.96,-304.13,0,10,15,4,2,7
2026-01-11,Maceoo Hollywood FL,7833.98,7993.46,-159.48,0,14,45,4,5,10
2026-01-11,Maceoo Tampa,1133.77,1154.42,-20.65,0,2,9,0,1,2
2026-01-11,Maceoo MGM,162.42,162.42,0,0,1,2,1,0,1
2026-01-11,Maceoo Aria,3419.89,3442.39,-22.5,0,6,14,5,1,6
2026-01-11,Maceoo Atlantic,3204.68,3204.68,0,0,9,18,0,8,9
2026-01-11,Maceoo PR,733.76,891.76,0,-158,3,4,2,1,3
2026-01-11,Online Store,1054.52,1554.4,-499.88,0,6,10,0,6,6
2026-01-11,Maceoo Cosmo,10021.21,10270.09,-248.88,0,9,21,7,2,9
2026-01-12,Maceoo Biloxi,499.62,499.62,0,0,2,4,1,1,2
2026-01-12,Maceoo MGM,933.66,1122.09,-188.43,0,2,5,1,0,2
2026-01-12,Maceoo Atlantic,1074.79,1137.5,-62.71,0,4,7,4,0,4
2026-01-12,Online Store,3677.76,3677.76,0,0,8,18,4,4,8
2026-01-12,Maceoo Hollywood FL,4955.74,5402.7,-49.2,-397.76,8,15,3,2,5
2026-01-12,Maceoo Aria,5602.72,5626.57,-23.85,0,5,16,3,2,5
2026-01-12,Maceoo Cosmo,1262.54,1262.54,0,0,2,9,1,1,2
2026-01-12,Maceoo PR,699.87,976.52,-175.54,-101.11,3,3,1,2,3
2026-01-12,Maceoo Tampa,7486.76,9110.85,-1624.09,0,5,15,2,2,4
2026-01-13,Maceoo Aria,3097.77,3097.77,0,0,7,14,2,4,7
2026-01-13,Maceoo PR,821.76,871.76,-50,0,3,5,0,3,3
2026-01-13,Maceoo Biloxi,1554.32,1554.32,0,0,3,8,1,2,2
2026-01-13,Maceoo Hollywood FL,4303.76,4333.59,-29.83,0,6,23,6,0,6
2026-01-13,Online Store,2185.52,2395.4,-209.88,0,7,9,1,6,7
2026-01-13,Maceoo Tampa,4052.04,4579.08,-527.04,0,9,20,6,2,9
2026-01-13,Maceoo MGM,11680.08,11756.36,-76.28,0,3,59,2,1,3
2026-01-13,Maceoo Cosmo,1399.64,1399.64,0,0,5,11,5,0,5
2026-01-13,Maceoo Resorts World Las Vegas,502.57,502.57,0,0,1,2,1,0,1
2026-01-14,Maceoo Atlantic,158,286.88,-128.88,0,2,2,1,1,2
2026-01-14,Maceoo Tampa,947.97,968.63,-20.66,0,6,12,1,3,5
2026-01-14,Maceoo PR,424.88,424.88,0,0,3,3,2,0,3
2026-01-14,Online Store,1173.14,1298.14,-125,0,7,13,3,4,7
2026-01-14,Maceoo Biloxi,554,572.88,-18.88,0,2,5,1,1,2
2026-01-14,Maceoo Resorts World Las Vegas,182.97,198.88,-15.91,0,1,1,1,0,1
2026-01-14,Maceoo Hollywood FL,5302.7,5781.53,-161.07,-317.76,11,35,3,6,9
2026-01-14,Maceoo MGM,318.31,318.31,0,0,3,7,3,0,3
2026-01-14,Maceoo Aria,4328.5,5894.34,-1367.84,-198,5,19,2,3,5
2026-01-15,Maceoo Resorts World Las Vegas,1614.11,2013.88,-399.77,0,1,16,1,0,1
2026-01-15,Maceoo Biloxi,1005.47,1038.47,-33,0,4,17,0,3,4
2026-01-15,Maceoo PR,185.04,603.52,-50,-368.48,3,5,0,3,3
2026-01-15,Maceoo Tampa,530.18,530.18,0,0,3,5,1,0,2
2026-01-15,Maceoo MGM,1086.79,1086.79,0,0,4,7,2,0,3
2026-01-15,Online Store,5315.97,5837.81,-521.84,0,13,26,6,7,13
2026-01-15,WEB - Quiet LLC,143,158.88,-15.88,0,1,1,0,1,1
2026-01-15,Maceoo Cosmo,203.54,203.54,0,0,1,2,1,0,1
2026-01-15,Maceoo Aria,2015.01,6436.53,-4421.52,0,6,12,5,1,6
2026-01-15,Maceoo Hollywood FL,2442.56,2809.44,-10,-356.88,7,15,5,1,7
2026-01-15,Maceoo Atlantic,25.88,25.88,0,0,1,1,1,0,1
2026-01-16,Maceoo Atlantic,1593.5,1650.16,-56.66,0,8,10,3,3,7
2026-01-16,Maceoo Biloxi,764.39,825.91,-61.52,0,3,6,3,0,3
2026-01-16,Maceoo Resorts World Las Vegas,433.02,433.02,0,0,3,5,0,3,3
2026-01-16,Maceoo Cosmo,4711.15,4810.15,-99,0,7,21,3,3,7
2026-01-16,Online Store,4934.9,5201.96,-267.06,0,15,27,10,5,15
2026-01-16,Maceoo MGM,3400.67,3620.14,-219.47,0,7,16,6,0,7
2026-01-16,Maceoo PR,1813.92,2130.8,0,-316.88,5,13,2,3,5
2026-01-16,Maceoo Hollywood FL,9272.04,11982.64,-665.68,-2044.92,14,56,7,7,12
2026-01-16,Maceoo Tampa,1616.14,1870.24,-254.1,0,6,13,3,1,5
2026-01-16,Maceoo Aria,-965.97,2472.6,-122.96,-3315.61,7,5,4,3,7
2026-01-17,Maceoo Resorts World Las Vegas,1989.93,2275.57,-285.64,0,6,17,3,2,5
2026-01-17,Maceoo Cosmo,5952.26,7100.28,-136.37,-1011.65,13,28,6,4,11
2026-01-17,Maceoo Biloxi,2154.97,3634.82,-1374.05,-105.8,9,32,5,4,9
2026-01-17,Maceoo Atlantic,5490.97,5791.25,-101.4,-198.88,13,32,5,7,12
2026-01-17,Online Store,-2058.86,3689.56,-2825.16,-2923.26,21,-2,0,20,20
2026-01-17,Maceoo Aria,9858.44,14014.8,-3495.64,-660.72,15,42,7,8,15
2026-01-17,Maceoo MGM,2946.17,3221.06,-274.89,0,10,25,6,1,8
2026-01-17,Maceoo PR,1464.4,1562.4,0,-98,6,10,0,6,6
2026-01-17,Maceoo Hollywood FL,15030.65,15954.17,-725.52,-198,31,77,10,16,26
2026-01-17,Maceoo Tampa,10114.96,10476.22,-262.38,-98.88,14,42,8,6,13
2026-01-18,Maceoo Biloxi,635.07,693.32,-58.25,0,3,5,0,2,3
2026-01-18,Online Store,3743.16,4105.92,-263.88,-98.88,10,12,5,4,9
2026-01-18,Maceoo Cosmo,3507.4,3507.4,0,0,6,15,3,1,5
2026-01-18,Maceoo Atlantic,3679.79,4186.65,-418.86,-88,13,28,4,8,13
2026-01-18,Maceoo MGM,1017.76,1195.71,-177.95,0,3,5,1,1,3
2026-01-18,Maceoo Aria,11551.07,12900.71,-1349.64,0,13,40,6,6,13
2026-01-18,Maceoo Tampa,11249.72,15173.68,-672.36,-3251.6,11,56,5,5,10
2026-01-18,Maceoo PR,4816.44,4915.32,0,-98.88,8,23,1,6,7
2026-01-18,Maceoo Resorts World Las Vegas,761.17,1078.49,-317.32,0,1,3,1,0,1
2026-01-18,Maceoo Hollywood FL,13975.69,17344.17,-183.2,-3185.28,14,62,6,4,11
2026-01-19,Maceoo PR,710.88,710.88,0,0,2,5,1,1,2
2026-01-19,Maceoo Aria,8433.8,9011.32,-577.52,0,16,43,11,5,16
2026-01-19,Online Store,1920.22,3023.04,-1102.82,0,10,15,2,8,10
2026-01-19,Maceoo Atlantic,993.64,993.64,0,0,5,5,3,2,5
2026-01-19,Maceoo Hollywood FL,9813.52,10838.36,-647.08,-377.76,8,37,3,4,8
2026-01-19,Maceoo Biloxi,1218.82,1218.82,0,0,5,11,3,1,5
2026-01-19,Maceoo MGM,1883.92,2162.14,-278.22,0,8,20,3,3,7
2026-01-19,Maceoo Tampa,2322.43,2678.58,-356.15,0,8,13,1,4,6
2026-01-19,Maceoo Resorts World Las Vegas,981.37,981.37,0,0,3,7,3,0,3
2026-01-19,Maceoo Cosmo,59.38,59.38,0,0,1,3,1,0,1
2026-01-20,Maceoo Aria,4989.67,5405.84,-416.17,0,10,25,4,5,10
2026-01-20,Maceoo MGM,2508.75,2969.78,-461.03,0,6,23,4,1,6
2026-01-20,Maceoo Hollywood FL,1319.4,1368.6,-49.2,0,7,12,4,0,5
2026-01-20,Maceoo Biloxi,470.69,659.57,0,-188.88,1,7,1,0,1
2026-01-20,Online Store,-686.6,1336.52,-890.64,-1132.48,6,8,2,4,6
2026-01-20,Maceoo Atlantic,365.88,365.88,0,0,3,3,0,3,3
2026-01-20,Maceoo PR,2713.88,3070.76,0,-356.88,3,3,0,3,3
2026-01-20,Maceoo Tampa,6586.64,7584.4,-282,-715.76,8,16,2,5,7
2026-01-20,Maceoo Cosmo,1350.42,1350.42,0,0,3,6,3,0,3
2026-01-21,Maceoo Resorts World Las Vegas,1383.44,1383.44,0,0,1,4,1,0,1
2026-01-21,Maceoo PR,98.88,98.88,0,0,1,1,0,0,1
2026-01-21,Maceoo Aria,1621.42,1802.18,-180.76,0,3,5,1,2,3
2026-01-21,Maceoo Hollywood FL,2257.67,2257.67,0,0,8,22,3,4,8
2026-01-21,Maceoo Atlantic,966.25,986.58,-20.33,0,3,9,2,1,3
2026-01-21,Maceoo Tampa,1191.75,1191.75,0,0,3,7,2,0,3
2026-01-21,Maceoo Cosmo,1163.37,1163.37,0,0,3,6,2,0,3
2026-01-21,Online Store,3008.15,5878.36,-2817.28,-52.93,14,31,10,4,14
2026-01-21,Maceoo MGM,4436.44,5048.36,-611.92,0,8,17,6,0,7
2026-01-22,Maceoo Atlantic,1938.5,2366.25,-109.99,-317.76,6,15,2,3,5
2026-01-22,Maceoo PR,1316.28,1399.28,-83,0,4,8,1,3,4
2026-01-22,Maceoo Tampa,2370.05,2858.93,0,-488.88,3,10,0,2,3
2026-01-22,Maceoo Cosmo,3086.3,3319.16,-232.86,0,4,16,4,0,4
2026-01-22,Maceoo Aria,8436.64,8436.64,0,0,11,37,9,2,11
2026-01-22,Maceoo Resorts World Las Vegas,863.48,879.48,-16,0,2,6,1,1,2
2026-01-22,Maceoo Biloxi,498.46,550.41,-51.95,0,2,7,0,0,1
2026-01-22,Maceoo Hollywood FL,6319.88,10216.49,-758.58,-3138.03,14,27,5,3,9
2026-01-22,Online Store,6728.17,6959.2,-231.03,0,13,27,4,6,10
2026-01-22,Maceoo MGM,4209.64,4586.98,-377.34,0,6,18,1,1,3
2026-01-23,Online Store,1273.28,1323.28,-50,0,5,6,3,2,5
2026-01-23,Maceoo Hollywood FL,7350.86,7761.44,-251.58,-159,20,49,4,9,14
2026-01-23,Maceoo MGM,2861.97,3213,-351.03,0,8,19,5,2,8
2026-01-23,Maceoo Resorts World Las Vegas,1965.93,1993.34,-27.41,0,4,13,3,1,4
2026-01-23,Maceoo Tampa,3110.6,3719.26,-60.66,-548,8,17,2,4,7
2026-01-23,Maceoo Biloxi,911.46,911.46,0,0,5,10,2,1,4
2026-01-23,Maceoo Cosmo,2510.7,2510.7,0,0,8,21,4,3,8
2026-01-23,Maceoo PR,942.72,1373.8,-431.08,0,4,11,2,2,4
2026-01-23,Maceoo Atlantic,2978.41,3300.14,-194.53,-127.2,12,19,2,5,8
2026-01-23,Maceoo Aria,3744.57,4206.82,-163.37,-298.88,7,19,2,5,7
2026-01-24,Maceoo MGM,7970.24,9029.4,-1059.16,0,41,103,4,2,7
2026-01-24,Maceoo Biloxi,4068.21,4386.64,-318.43,0,9,27,5,3,8
2026-01-24,Maceoo Hollywood FL,9306.2,13395.88,-4089.68,0,13,49,4,7,12
2026-01-24,Maceoo Resorts World Las Vegas,2589.33,2789.33,-200,0,3,13,1,2,3
2026-01-24,Maceoo Tampa,6740.45,9994.67,-117.66,-3136.56,17,50,6,9,13
2026-01-24,Maceoo Atlantic,1783.89,1783.89,0,0,5,14,1,3,5
2026-01-24,Online Store,-1580.29,3982.16,-2566.67,-2995.78,16,1,3,12,15
2026-01-24,Maceoo Cosmo,4759,4759,0,0,10,23,8,1,10
2026-01-24,Maceoo Aria,19006.27,19927.42,-722.27,-198.88,21,219,12,7,20
2026-01-24,Maceoo PR,1937.27,2213.92,-87.77,-188.88,7,12,4,3,7
2026-01-25,Maceoo Aria,5213.13,5530.01,0,-316.88,10,27,4,5,9
2026-01-25,Maceoo Tampa,692.76,884.88,-192.12,0,5,10,3,2,5
2026-01-25,Maceoo Resorts World Las Vegas,870.11,870.11,0,0,4,11,3,1,3
2026-01-25,Maceoo Atlantic,2831.94,3108.82,0,-276.88,9,14,6,2,8
2026-01-25,Maceoo MGM,4116.31,4284.61,-168.3,0,4,17,3,0,4
2026-01-25,Online Store,1848.04,2177.92,-329.88,0,8,9,3,5,8
2026-01-25,Maceoo Biloxi,1528.01,1528.01,0,0,4,12,0,1,2
2026-01-25,Maceoo PR,2026.52,2092.52,-66,0,5,11,1,4,5
2026-01-25,Maceoo Hollywood FL,2657.28,2686.16,-28.88,0,8,21,6,1,7
2026-01-25,Maceoo Cosmo,2732.83,2732.83,0,0,6,15,4,2,6
2026-01-26,Maceoo MGM,4365.33,4826.66,-461.33,0,7,22,4,2,6
2026-01-26,Maceoo Hollywood FL,3337.29,4718.05,-13,-1367.76,11,19,8,1,10
2026-01-26,Maceoo PR,929.4,1062.4,-133,0,2,6,0,2,2
2026-01-26,Maceoo Atlantic,2013.08,2044.68,-31.6,0,8,15,4,4,8
2026-01-26,Maceoo Resorts World Las Vegas,574.71,784.37,-209.66,0,2,4,2,0,2
2026-01-26,Online Store,1643.24,4527.72,-2884.48,0,10,25,6,4,10
2026-01-26,Maceoo Cosmo,1426.36,1426.36,0,0,9,15,6,1,8
2026-01-26,Maceoo Aria,6803.78,7267.62,-463.84,0,16,43,9,5,15
2026-01-26,Maceoo Tampa,1553.81,2013.91,-184.68,-275.42,7,13,3,3,6
2026-01-27,Maceoo Aria,6857.17,7856.9,-999.73,0,22,38,9,4,14
2026-01-27,Maceoo Cosmo,1767.6,1767.6,0,0,4,12,4,0,4
2026-01-27,Maceoo PR,999.72,1129.16,-129.44,0,2,9,1,1,2
2026-01-27,Maceoo Tampa,934.55,934.76,-0.21,0,4,8,2,1,4
2026-01-27,Maceoo Resorts World Las Vegas,178.75,202.63,-23.88,0,2,4,2,0,2
2026-01-27,Maceoo MGM,1957.59,2332.41,-374.82,0,3,10,2,1,2
2026-01-27,Maceoo Hollywood FL,5843.87,6565.75,-721.88,0,9,30,6,2,9
2026-01-27,Maceoo Biloxi,548.98,562.68,-13.7,0,2,5,0,1,2
2026-01-27,Maceoo Atlantic,2422.1,2422.1,0,0,5,14,5,0,5
2026-01-27,Online Store,1514.56,1787.68,-133.9,-139.22,6,12,2,4,6
2026-01-28,Maceoo Atlantic,1749.5,2186.5,-298,-139,10,14,6,3,8
2026-01-28,Maceoo Resorts World Las Vegas,358.62,358.62,0,0,5,8,4,1,5
2026-01-28,Maceoo PR,804.88,804.88,0,0,3,3,1,2,3
2026-01-28,Maceoo Aria,4513.32,7232.95,-2719.63,0,26,65,6,17,24
2026-01-28,Maceoo Biloxi,149.54,149.54,0,0,1,4,0,0,1
2026-01-28,Maceoo Hollywood FL,2791.61,2945.41,-153.8,0,10,25,6,2,9
2026-01-28,Maceoo Tampa,1162.81,1236.14,-73.33,0,3,5,0,2,3
2026-01-28,Maceoo MGM,2262.81,6178.88,-3916.07,0,8,22,1,3,5
2026-01-28,Maceoo Cosmo,2339.15,2339.15,0,0,7,18,3,2,5
2026-01-28,Online Store,893.31,2781.56,-731.64,-1156.61,7,2,3,4,7
2026-01-29,Maceoo Biloxi,1255.67,1306.78,-51.11,0,3,18,2,1,3
2026-01-29,Maceoo Atlantic,2277.58,3092.73,-517.15,-298,7,12,3,4,6
2026-01-29,CEOO DUBAI,932,932,0,0,1,2,1,0,1
2026-01-29,Maceoo Cosmo,2732.05,2732.05,0,0,3,11,0,3,3
2026-01-29,Maceoo Aria,4520.54,5365.09,-844.55,0,8,99,3,5,8
2026-01-29,Online Store,6780.02,7122.8,-342.78,0,10,25,5,5,10
2026-01-29,Maceoo Tampa,2671.04,2671.04,0,0,7,14,2,3,6
2026-01-29,Maceoo PR,1428.04,1428.04,0,0,4,10,3,1,4
2026-01-29,Maceoo Hollywood FL,4301.79,4301.79,0,0,6,26,5,1,6
2026-01-30,Maceoo Biloxi,620.78,969.66,0,-348.88,4,7,2,0,3
2026-01-30,Maceoo Atlantic,398.81,398.81,0,0,3,6,2,1,3
2026-01-30,Maceoo Aria,5134.69,8796.06,-1849.45,-1811.92,19,44,11,8,17
2026-01-30,Maceoo Hollywood FL,6225.38,6666.68,-441.3,0,17,39,7,10,17
2026-01-30,Maceoo MGM,2047.77,2141.73,-93.96,0,5,15,3,1,5
2026-01-30,Maceoo Cosmo,1235.41,1235.41,0,0,3,7,2,1,2
2026-01-30,CEOO DUBAI,507,507,0,0,1,3,1,0,1
2026-01-30,Maceoo PR,1001.52,1180.4,-114.44,-64.44,5,6,3,2,5
2026-01-30,Maceoo Resorts World Las Vegas,1731.55,1764.55,-33,0,4,15,2,2,4
2026-01-30,Online Store,2841.89,3944.99,-906.72,-196.38,14,22,6,7,13
2026-01-30,Maceoo Tampa,2526.19,2634.1,-107.91,0,9,20,5,2,8
2026-01-31,Maceoo PR,1550.96,1953.16,-94.44,-307.76,8,11,4,4,8
2026-01-31,Online Store,565.76,748.76,-183,0,5,5,2,3,5
2026-01-31,Maceoo Cosmo,5205.83,5976.35,-770.52,0,10,35,6,4,10
2026-01-31,Maceoo Biloxi,1333.36,1333.36,0,0,9,20,2,1,4
2026-01-31,Maceoo Atlantic,3297.98,3363.58,-65.6,0,12,33,4,8,12
2026-01-31,Maceoo Hollywood FL,7700.34,8096.82,-396.48,0,21,53,6,12,19
2026-01-31,Maceoo Aria,9562.29,9822.29,-260,0,10,17,4,4,9
2026-01-31,Maceoo MGM,2248.31,2425.68,-177.37,0,9,59,7,0,8
2026-01-31,Maceoo Tampa,6259.66,6758.54,-498.88,0,10,26,0,7,8
2026-01-31,CEOO DUBAI,988,988,0,0,2,2,2,0,2
2026-02-01,Online Store,4836.05,4986.05,-150,0,12,22,6,6,12
2026-02-01,Maceoo Hollywood FL,10270.32,11948.72,-1479.52,-198.88,13,38,9,4,13
2026-02-01,Maceoo Resorts World Las Vegas,178.2,198,-19.8,0,1,1,0,0,1
2026-02-01,Maceoo PR,6006.8,6125.68,-50,-68.88,10,16,2,7,9
2026-02-01,Maceoo Aria,9195.77,9512.77,-317,0,11,40,8,3,11
2026-02-01,Maceoo Cosmo,5461.01,5559.89,-98.88,0,9,27,7,2,9
2026-02-01,Maceoo MGM,6225.45,6440.26,-214.81,0,11,25,6,2,9
2026-02-01,Maceoo Atlantic,3103.12,3356.09,-252.97,0,9,19,4,5,9
2026-02-01,Maceoo Biloxi,170.13,170.13,0,0,1,2,0,1,1
2026-02-01,Maceoo Tampa,1768.85,1943.4,-174.55,0,3,9,2,1,3
2026-02-02,Maceoo Hollywood FL,2536.94,3003.58,-466.64,0,9,19,3,3,7
2026-02-02,Online Store,6073.94,7241.08,-1167.14,0,13,31,5,8,13
2026-02-02,WEB - Quiet LLC,0,288.88,-288.88,0,1,1,0,1,1
2026-02-02,Maceoo Atlantic,2858.91,3056.44,-78.65,-118.88,8,20,2,3,6
2026-02-02,Maceoo Aria,2521.24,2714.71,-193.47,0,4,10,2,2,4
2026-02-02,Maceoo Resorts World Las Vegas,348.88,348.88,0,0,1,1,1,0,1
2026-02-02,Maceoo Biloxi,127.2,443.2,-316,0,1,2,0,0,1
2026-02-02,CEOO DUBAI,748,748,0,0,1,1,1,0,1
2026-02-02,Maceoo PR,5106.92,5106.92,0,0,6,21,3,3,6
2026-02-02,Maceoo Tampa,3728.12,3809.38,-81.26,0,6,14,1,3,4
2026-02-02,Maceoo MGM,539.58,558.99,-19.41,0,4,7,3,1,3
2026-02-02,Maceoo Cosmo,1958.74,1958.74,0,0,5,12,2,3,5
2026-02-03,CEOO DUBAI,-42.99,705.01,0,-748,2,2,1,1,2
2026-02-03,Online Store,6067.73,10537.8,-3789.25,-680.82,13,36,9,4,13
2026-02-03,Maceoo MGM,1023.69,1023.69,0,0,6,13,4,1,6
2026-02-03,Maceoo Resorts World Las Vegas,431.09,481.09,-50,0,3,4,1,1,3
2026-02-03,Maceoo Atlantic,1671.05,2228.21,-299.4,-257.76,4,4,1,3,4
2026-02-03,Maceoo Aria,2754.46,2820.46,-66,0,10,19,3,2,6
2026-02-03,Maceoo Cosmo,2692,2692,0,0,8,22,2,4,7
2026-02-03,Maceoo Biloxi,807.47,11997.67,-38.68,-11151.52,5,8,3,2,5
2026-02-03,Maceoo Hollywood FL,861.33,861.33,0,0,2,3,1,1,2
2026-02-03,WEB - Quiet LLC,89,98.88,-9.88,0,1,1,0,1,1
2026-02-03,Maceoo Tampa,4001.14,4001.14,0,0,8,21,3,2,6
2026-02-03,Maceoo PR,600.2,792.64,-94.44,-98,1,4,1,0,1
2026-02-04,Maceoo Resorts World Las Vegas,2328.64,2360.91,-32.27,0,5,15,2,2,5
2026-02-04,Maceoo Hollywood FL,7770.21,8525.21,-755,0,5,33,2,2,5
2026-02-04,Maceoo Tampa,2918.63,3026.61,-107.98,0,8,20,3,2,6
2026-02-04,Online Store,3801.08,3926.08,-125,0,14,24,8,6,14
2026-02-04,Maceoo Biloxi,1000.62,1328.98,-149.36,-179,4,8,2,1,4
2026-02-04,CEOO DUBAI,653,653,0,0,2,2,2,0,2
2026-02-04,Maceoo Atlantic,1195.76,1195.76,0,0,2,3,1,1,2
2026-02-04,Maceoo PR,2777.72,3022.16,-244.44,0,3,12,1,2,3
2026-02-04,Maceoo Cosmo,1455.73,1455.73,0,0,4,8,4,0,4
2026-02-04,Maceoo MGM,4017.5,4098.07,-80.57,0,10,25,6,2,9
2026-02-04,Maceoo Aria,5237.02,5425.79,-188.77,0,10,78,5,3,9
2026-02-05,Maceoo Resorts World Las Vegas,1782.12,1865.12,-83,0,1,31,0,1,1
2026-02-05,CEOO DUBAI,2383,2383,0,0,1,2,1,0,1
2026-02-05,Maceoo Hollywood FL,12146.2,13380.17,-568.09,-665.88,8,36,4,3,8
2026-02-05,Maceoo PR,1257.28,1357.28,-100,0,4,9,0,4,4
2026-02-05,Maceoo Cosmo,6414.97,6758.65,-343.68,0,7,21,3,4,7
2026-02-05,Online Store,6234.78,8828.24,-2094.76,-498.7,18,35,10,8,18
2026-02-05,Maceoo Aria,4507.39,5317.62,-299.44,-510.79,12,26,6,6,11
2026-02-05,Maceoo MGM,2239.47,3641.03,-1401.56,0,8,22,4,2,7
2026-02-05,Maceoo Tampa,4266.74,4519.88,-253.14,0,5,20,3,2,5
2026-02-05,Maceoo Atlantic,386.88,386.88,0,0,1,2,0,1,1
2026-02-05,Maceoo Biloxi,105.8,422.68,-316.88,0,1,2,0,0,1
2026-02-06,Maceoo Resorts World Las Vegas,2003.56,2075.33,-71.77,0,5,13,4,1,5
2026-02-06,Maceoo PR,1863.92,2271.8,-249,-158.88,8,13,3,5,8
2026-02-06,Maceoo MGM,3257.08,3527.25,-171.29,-98.88,6,58,2,3,6
2026-02-06,Maceoo Aria,10681.08,15047.89,-3346.68,-1020.13,26,62,15,10,23
2026-02-06,Maceoo Tampa,3047.09,3862.8,-487.61,-328.1,12,33,6,4,10
2026-02-06,Maceoo Atlantic,13372.62,19023.25,-1667.16,-3983.47,12,29,3,4,7
2026-02-06,Maceoo Hollywood FL,2770.34,3006.12,-235.78,0,12,21,4,7,11
2026-02-06,Maceoo Cosmo,3471.86,3541.74,-69.88,0,9,19,4,5,9
2026-02-06,Online Store,4669.06,5955.96,-638.2,-648.7,20,34,16,4,19
2026-02-06,Maceoo Biloxi,1841.6,2387.8,-96.2,-450,3,13,0,3,3
2026-02-07,Maceoo Hollywood FL,7363.85,8589.94,-1028.09,-198,20,54,7,11,18
2026-02-07,Online Store,9647.69,9822.69,-175,0,48,64,41,7,48
2026-02-07,Maceoo PR,1323.4,1979.04,-338.76,-316.88,9,12,3,6,8
2026-02-07,Maceoo Atlantic,6596.75,6638.07,-41.32,0,13,22,3,8,12
2026-02-07,CEOO DUBAI,4663,4663,0,0,3,5,2,1,3
2026-02-07,Maceoo Cosmo,5077.05,5329.27,-48.68,-203.54,9,25,6,2,8
2026-02-07,Maceoo Resorts World Las Vegas,428.43,438.43,-10,0,2,5,0,2,2
2026-02-07,Maceoo MGM,9575.28,11681.11,-2105.83,0,16,68,13,2,16
2026-02-07,Maceoo Aria,4815.11,6250.28,-1435.17,0,16,42,4,9,14
2026-02-07,Maceoo Tampa,7620.96,7886.63,-182.45,-83.22,9,26,2,4,7
2026-02-07,Maceoo Biloxi,3205.24,3684.53,-148.21,-331.08,12,24,3,6,10
2026-02-08,Maceoo Tampa,2123.16,2123.16,0,0,5,12,1,3,5
2026-02-08,Maceoo MGM,1985.26,2144.14,0,-158.88,6,12,2,0,3
2026-02-08,Maceoo Hollywood FL,1762.01,1899.77,-18.88,-118.88,9,21,3,4,8
2026-02-08,CEOO DUBAI,660,660,0,0,1,5,1,0,1
2026-02-08,Maceoo Atlantic,8230,8389,0,-159,9,55,2,7,9
2026-02-08,Maceoo Aria,8298.02,8615.78,-317.76,0,7,111,4,3,7
2026-02-08,Maceoo Cosmo,530.2,530.2,0,0,3,6,1,2,3
2026-02-08,Maceoo Resorts World Las Vegas,356.36,475.52,-119.16,0,2,4,0,1,1
2026-02-08,Online Store,13333.39,15887.64,-2554.25,0,63,86,56,7,62
2026-02-08,Maceoo Biloxi,599.88,645.52,-45.64,0,5,5,0,3,4
2026-02-08,Maceoo PR,2147.72,2599.04,-194.44,-256.88,3,12,0,3,3
2026-02-09,Maceoo Biloxi,248.76,248.76,0,0,2,2,0,2,2
2026-02-09,Maceoo Hollywood FL,8189.72,8766.31,-576.59,0,12,33,5,7,11
2026-02-09,Maceoo MGM,713.95,776.64,-62.69,0,2,4,2,0,2
2026-02-09,Maceoo Cosmo,4402.7,4402.7,0,0,7,21,5,2,7
2026-02-09,CEOO DUBAI,5485,6180,0,-695,1,1,1,0,1
2026-02-09,Online Store,9645.16,10694.58,-942.02,-107.4,53,64,46,7,53
2026-02-09,Maceoo Tampa,3290.5,3657.86,-121.2,-246.16,6,16,2,2,5
